Sin embargo, cuando fue a nuestra iglesia, cuando estábamos en el servicio de adoración, el Señor le habló.;However, when he went to our church, when we were in the worship service, the Lord spoke to him.
El Señor le dijo, porque no le dijo a nadie lo que había hecho,;The Lord said to him, because he didn't tell anyone what he had done,
y el Señor le dijo, y ¿por qué me oráis allí en aquel lugar donde no estoy,;and the Lord said to him, and why do you pray to me there in that place where I am not,
¿Dónde no me manifesto? Estás ahí en ese lugar donde no deberías estar,;where I do not manifest myself? You are there in that place where you should not be,
y estás orando. No escucho oraciones.;and you are praying. I do not listen to prayers.
Eso es lo que dijo. Así que ahí fue cuando esa persona confesó, porque estaba sorprendido.;That's what he said. So that's when that person confessed, because he was amazed.
Pensó que no era malo que le hubiera pedido perdón a Dios, pero Dios le enseñó.;He thought it wasn't bad that he had asked God for forgiveness, surely, but God taught him.
Él le enseñó a no hacer eso, y dijo, sí es verdad, oré allí, oré mentalmente,;He taught him not to do that, and he said, yes it's true, I prayed there, I prayed mentally,
y Dios lo amonestó. Le dijo que no había oído.;and God admonished him. He told him that he had not heard.
Que Dios sabía que oraba, pero no aceptó su oración.;That, you see, God knew that he prayed, but he did not accept his prayer.
Dios escucha todo, pero aceptarlo es otra cosa. Así que la gente puede clamar a Dios por muchas cosas,;God hears everything, but accepting it is another thing. So people can cry out to God for many things,
y Dios oye. Me están gritando, me están preguntando, pero no lo soy,;and God hears. They are crying out to me, they are asking me, but I am not,
no voy a actuar, ni voy a concederles, porque lo hacen mal.;not going to act, nor am I going to grant them, because they do it wrong.
También recuerdo una vez que había algunas iglesias evangélicas que en ese momento estaban celosas de nosotros porque estábamos en la iglesia.;I also remember once that there were some Evangelical churches that at that time were jealous of us because we were in the church.
Bueno, aquí, sí, profetizamos, el Señor se manifiesta con profecía, y aquí, bueno, el Espíritu Santo se manifiesta;Well, here, yeah, we prophesy, the Lord manifests himself with prophecy, and here, well, the Holy Spirit manifests himself
y hay profecía. Así que la gente viene, y la gente realmente le gusta la profecía, porque Dios habla a su corazón,;and there is prophecy. So people come, and people really like prophecy, because God speaks to their heart,
y la gente deja feliz. Se vuelven felices. Así que esta fama se propaga,;and people leave happy. They become happy. So this Fame spreads,
y alcanza los oídos de otras religiones. Y recuerdo en ese momento,;and it reaches the ears of other religions. And I remember at that time,
Estoy hablando de hace 30 años o más, que algunas iglesias evangélicas se enteraron de nuestra iglesia.;I'm talking about 30 years ago or more, that some Evangelical churches found out about our church.
Dijeron que éramos del diablo, que éramos un demonio, que éramos mentirosos, falsos,;They said that we were of the devil, that we were a demon, that we were Liars, fakes,
y comenzaron a ayunar y pidieron a Dios que nos destruyera, que nos castigara,;and they began to fast and ask God to destroy us, to punish us,
para hacernos desaparecer como una iglesia. Y un día el Espíritu Santo me dijo:,;to make us disappear as a church. And one day the Holy Spirit told me, he told me,
hay algunos que me están gritando. El Señor me dice algo de clamor;there are some who are crying out to me. The Lord tells me some cry out to me
y orad y pidedme que os destruya, para castigaros.;and pray and ask me to destroy you, to punish you.
Pero voy a castigarlos por hacer eso,;But I am going to punish them for doing that,
y porque de hecho se están comportando mal. Los castigaré,;and because they are indeed behaving badly. I will punish them,
y los destruiré. El Espíritu Santo me dijo esto.;and I will destroy them. The Holy Spirit told me this.
No entendía por qué el Señor me había dicho eso.;I did not understand why the Lord had told me that.
Poco después de que una hermana vino, un recién llegado a la iglesia.;Shortly after a sister came, a newcomer to the church.
Ella vino de una de esas iglesias y se quedó con nosotros, porque le gustó la forma en que Dios le habló.;She came from one of those churches and stayed with us, because she liked the way God spoke to her.
Así que se quedó con nosotros. Entonces ella nos dijo:,;So she stayed with us. Then she told us, she says,
¿sabes que mi pastor se reunió con 80 pastores de otras 80 iglesias y están todos ayuno;do you know that my pastor met with 80 pastors from 80 other churches and they are all fasting
y orando, pidiendo a Dios que te castigue, que te destruya?;and praying, asking God to punish you, to destroy you?
Así que allí confirmé lo que el Señor, el Espíritu Santo, me había dicho.;So there I confirmed what the Lord, the Holy Spirit, had told me.
Pero lo más hermoso es que el Señor ya me había dicho, no voy a castigarte,;But the most beautiful thing is that the Lord had already told me, I am not going to punish you,
son ellos los que voy a castigar. Así que Dios nos enseña.;it is them that I am going to punish. So God teaches us.
También había una vez una señora muy nueva. Ella llegó;There was also once a very new lady. She arrived
y era nuevo. Había estado en la iglesia por un par de meses;and was new. She had been in the church for a couple of months
y su hija estudió en una escuela católica. Desde que estudiaron en esa escuela católica se ven obligados a hacer la primera comunión;and her daughter studied in a Catholic school. Since they studied at that Catholic school they are forced to do the first communion
y otras cosas. Así que cuando vino a nosotros se dio cuenta de que Dios no estaba en su iglesia católica;and other things. So when she came to us she realized that God was not in her Catholic church
y que Dios se estaba manifestando con nosotros. Ella ya respetaba eso;and that God was indeed manifesting himself with us. She already respected that
y se enojó por sus hijas, porque ella dijo, mis hijas no les permitiré hacer la primera comunión.;and was upset for her daughters, because she said, my daughters I will not let them do the first communion.
Pero si no hacen la primera comunión entonces nos expulsarán de la escuela,;But if they do not do the first communion then we'll be expelled from the school,
porque esa era la ley en esa escuela, y estaba molesta.;because that was the law in that school, and she was upset.
Bueno, ella no le dijo a nadie, pero estaba preocupada, y un día pidió oración.;Well, she didn't tell anyone, but she was worried, and one day she asked for prayer.
El Espíritu Santo le dice, vas a hacer algo que no deberías hacer.;The Holy Spirit tells her, you are going to do something that you should not do.
No deberías hacerlo, pero te permitiré hacerlo.;You should not do it, but I will allow you to do it.
Te daré permiso para hacerlo, pero tienes que saber que no deberías hacer eso.;I will give you permission to do that, but you have to know that you should not do that.
Así que eso es lo que le dijo. Cuando le pregunté,;So that's what he told her. When I asked her,
¿Qué vas a hacer que el Señor dice que no debes hacer, qué es?;what are you going to do that the Lord says you should not do, what is it?
Ella respondió, la primera comunión de mis hijas. Si no les permito hacerlo, serán expulsados;She replied, the first communion of my daughters. If I do not allow them to do it they will be expelled
y no pagan la matrícula allí, no pagan algunos para estudiar, es gratis.;and they do not pay tuition there, they do not pay some to study, it is free.
Así que estaba molesta. Pero mira, Dios, en su misericordia, era una recién llegada,;So she was upset. But look, God, in his Mercy, she was a newcomer,
porque había estado con nosotros durante un mes o dos meses,;because she had been with us for about a month or two months,
y Dios le dijo, voy a darte permiso para hacerlo, pero no deberías hacerlo.;and God told her, I am going to give you permission to do that, but you should not do it.
Cuando el Señor dice que eso no debe hacerse, eso se aplica a todos, bien, a todos.;When the Lord says that should not be done, that that applies to everyone, right, to everyone.
Así que eso es lo que pasa. Así que, hermano, tienes que mirar a dónde vas a ir.;So that's what happens. So, brother, you have to look at where you are going to go.
Si vas a ir allí a las tumbas de hace tres siglos, no sé qué,;If you are going to go over, over there to the graves from three centuries ago, I don't know what,
donde enterraron a los indígenas, que no tiene nada, porque ya están en la Tierra o se han convertido en polvo,;where they buried the indigenous people, that has nothing, because they are already in the Earth or have become dust,
o sólo hay huesos allí. Así que van y miran las excavaciones.;or there are just bones there. So they go and look at the excavations.
Seguro que eso no es malo. Seguramente hay pirámides aquí, ¿verdad?;Surely, surely that is not bad. Surely there are pyramids here, right?
Así que ir a ver las pirámides que los indígenas hicieron hace tantos siglos, bueno, uno mira eso;So going to see the pyramids that the indigenous people made so many centuries ago, well, one looks at that
y dice, ¿cómo lo hicieron? ¿Cómo llevaron las piedras?;and says, how did they do it? How did they carry the stones?
Bueno, eran inteligentes, tal vez no lo es, seguramente eso no es malo.;Well, they were intelligent, maybe that is not, surely that is not bad.
Pero si vas a algo más, como lo que le pasó a esa gente que fue a la Iglesia Católica para la Misa,;But if you go to something else, like what happened to those people who went to the Catholic Church for Mass,
o fue a la boda, o fue a la Primera Comunión. Dios estaba celoso,;or went to the wedding, or went to the First Communion. well, there God was jealous,
y Dios está celoso. Eso es. Oigo y conozco muchos lugares;and God is jealous. That's it. I hear and know of many places
y sitios turísticos, especialmente de parte de la cultura indígena, derecho,;and tourist sites, especially from the part of the indigenous culture, right,
de los antepasados aquí en este territorio de América.;from the an ancestors here in this territory of America.
Los antepasados eran los indígenas que se convirtieron en indígenas porque procedían de Europa. Todos vinieron de Europa,;The ancestors were the indigenous people who became indigenous because they came from Europe. Everyone came from Europe,
y aquí en América no había seres vivos. La gente huyó de Europa, huyeron;and here in America there were no living beings. People fled from Europe, they fled
y llegaron aquí en América, y como no había civilización se convirtieron en indígenas.;and arrived here in America, and as there was no civilization they became indigenous.
Mientras seguían a los animales de la región comían lo que los animales comerían.;As they followed the animals of the region they ate what the animals would eat.
Entonces tuvieron que unirse y formar una civilización.;They then had to come together and form a civilization.
Eso es lo que vemos en América, en toda América: Sudamérica, Centroamérica, Norteamérica.;That's what we see in America, in all of America: South America, Central America, North America.
Aquí en México, que también es Norteamérica. Así que la vida de esos antepasados, hay tumbas, excavaciones,;Here in Mexico, which is also North America. So the life of those ancestors, there are the graves, the excavations,
las riquezas, porque también hay muchas riquezas escondidas allí. Bueno, entonces a la gente le gusta hacer eso;the riches, because there are also many hidden riches over there. Well, then people like to do that
y a otras personas les gusta mirar. Eso es. Tal vez desde ese punto de vista que lo miras,;and other people like to look. That's it. Maybe from that point of view that you look at it,
tal vez no estás ofendiendo a Dios, ni estás corrompiendo a ti mismo,;maybe you are not offending God, nor are you corrupt ing yourself,
ni dejas de creer en Dios porque miras lo que existía, mira lo que pasó.;nor do you stop believing in God because you look at what existed, look at what happened.
Por lo que respecta a la participación en prácticas religiosas de las religiones vivas, por ejemplo,;So regarding being involved in religious practices of living religions, for example,
que están ahí en este momento con respecto a esas cosas, sí, está mal. Uno no debe ir a eso.;that are there at the moment regarding those things, yes, it's wrong. One should not go to that.
Y lo mismo pasa con supersticiones que los antepasados tenían.;And the same goes with superstitions that the ancestors had.
También tenían muchas supersticiones. Hasta hoy hay muchas personas que todavía creen en todas esas cosas.;They also had many superstitions. To this day there are many people who still believe in all those things.
Así que hay gente que puso pulseras aquí, o, no lo sé, pulseras.;So there are people who put bracelets here, or, I don't know, wristbands.
Los ponen como un encanto para la buena suerte, o algo por parte del cuerpo,;They put them on as a charm for good luck, or something on the part of the body,
un color o vidrio. Bueno, sea lo que sea, así que la gente empieza a creer en eso por buena suerte.;a color or glass. Well, whatever it is, so people start to believe in that for good luck.
Nosotros, que ya conocemos a Dios, sabemos que nuestra buena suerte es nuestro Dios,;We, who already know God, we know that our good luck is our God,
así que ya no necesitamos Adorn nuestro hielo con todos esos amuletos. No necesitamos hacer eso.;so we no longer need to Adorn our bods ice with all those amulets. We don't need to do that.
Dios no lo aprueba, ni tampoco en su casa,;God does not approve of it, neither, neither in his house,
ni debe tener objetos en su casa como encantos de buena suerte,;nor should you have objects in your house as good luck charms,
ni pondré esto aquí en la puerta que colocaré allí las hierbas, el pequeño árbol,;nor will I place this here on the door that I will place there the herbs, the little tree,
el Caballo, o el ajo, o tantas cosas. Hay miles de cosas,;the Horseshoe, or the garlic, or so many things. There are thousands of things,
objetos que son supersticiones o amuletos que supuestamente sirven para prevenir espíritus malignos.;objects that are superstitions or amulets that supposedly serve to ward off evil spirits.
Envidiamos a los espíritus malignos con oración. Ya no necesito amuletos, porque llamo a Dios;We ward off evil spirits with prayer. I no longer need amulets, because I call to God
nos protege y nos libera de todos los espíritus malignos, de la brujería, de la brujería, de las maldiciones.;and he protects us and frees us from all evil spirits, from witchcraft, from sorcery, from curses.
Dios nos protege cuando confiamos en él. Leer la Biblia;God protects us when we trust in him. Read the Bible
y orar al Señor. Por supuesto que ya no necesitamos objetos.;and pray to the Lord. Of course we no longer need objects.
Y en las culturas de hoy para los turistas ofrecen muchas de estas cosas.;And in today's cultures for tourists they offer many of these things.
Ofrecen limpiarlos de espíritus malignos, malas vibraciones, malas influencias,;They offer to cleanse them of evil spirits, bad vibes, bad influences,
y que realizan limpiezas. Todo eso es supersticiones, creencias, no nosotros, porque ya tenemos al Señor;and that they perform cleansings. All of that is superstitions, beliefs, not us, because we already have the Lord
y él es el que nos limpia y elimina todo eso.;and he is the one who cleanses us and removes all of that.
Así que no hagamos eso. Vienen y dicen, comen tal comida o beben tal bebida que sirve para tal cosa.;So let's not do that. They come and say, eat such food or drink such drink that serves for such thing.
Nada de eso. No pongamos celoso al Señor, porque Dios está celoso;None of that. Let's not make the Lord jealous, because God is jealous
y quiere que le demos honor y gloria, para que sólo le alabamos.;and he wants us to give honor and Glory only to him, that we may praise only him.
Y todo lo demás, bueno, vamos a dejarlo como es, vamos a dejarlo allí como si fuera en el pasado,;And everything else, well, let's leave it as it is, let's leave it there as if it's in the past,
que ya no nos sirve, no significa nada en mi vida, en nuestra vida, eso no significa nada.;that it no longer serves us, it means nothing in my life, in our life, that means nothing.
Así que todas esas cosas que aún has almacenado, porque hay gente, conozco a muchas personas,;So all those things that you still have stored, because there are people, I know many people,
muchas personas que vienen a la iglesia, han estado en la iglesia para algunos, a veces dicen 5,;many people who come to the church, they have been in the church for some, sometimes say 5,
10 años o más, y todavía tienen todos los amuletos en casa: el pelo del niño, el botones del vientre del niño,;10 years or more, and they still have all the amulets at home: the child's hair, the child's belly button,
el cordón umbilical, el primer zapato pequeño, el primero que no sé qué. Lo tienen todo,;the umbilical cord, the first little shoe, the first I don't know what. They have everything,
y lo pusieron como un collar o como una decoración.;and they put it as a necklace or as a decoration.
Todo eso, cuando haces todo eso, te atas en tu vida espiritual;All of that, when you do all of that, you tie yourself down in your spiritual life
y hacer que Dios se demore mucho en darles bendiciones.;and cause God to delay greatly in giving you blessings.
Así que mira en tu casa, entre tus ropas, entre tus muebles, entre todas tus pertenencias,;So you look in your house, among your clothes, among your furniture, among all your belongings,
entre toda la basura que has almacenado, los amuletos, las creencias y las supersticiones: sacarlos;among all the junk you have stored, the amulets, the beliefs and the superstitions: take them out
y echarlos, porque eso te impide recibir las bendiciones de Dios.;and throw them out, because that prevents you from receiving God's blessings.
Olvídate de los collares diciendo que estas cosas significan algo, el color rojo o el color azul, el color verde,;Forget about the necklaces saying that these things mean something, the color red or the color blue, the color green,
las semillas que las semillas pequeñas hacen algo como no sé qué. Olvídate de todo eso.;the seeds that the little seeds do something as I don't know what. Forget about all that.
Puedes hacer tus propias decoraciones si quieres con semillas de árboles, pero no para la superstición,;You can make your own decorations if you want with tree seeds, but not for Superstition,
pero porque son hermosas. Por ejemplo, estas semillas son tan hermosas, ese color de la semilla,;but because they are beautiful. For example, these seeds are so beautiful, that color of the seed,
Voy a hacer un collar, voy a hacer algo con estas semillas porque me parecen tan hermosas,;I'm going to make a necklace, I'm going to do something with these seeds because they seem so beautiful to me,
pero no por creencias supersticiosas, sino como una decoración en el cuerpo.;but not because of superstitious beliefs, but as a decoration on the body.
Pero no guarden, guarden todos esos pequeños secretos, porque si guardan todo lo que la bendición del Señor también sale.;But do not keep, keep all those little secrets, because if you keep all that the Lord's blessing also departs.
También he oído que hay gente que viene a la iglesia,;I have also heard that there are people who come to the church,
y perdóname por extender esto, pero es necesario enseñar.;and forgive me for extending this, but it is necessary to teach.
Hay personas que han estado viniendo a la iglesia durante mucho tiempo,;There are people who have been coming to the church for a long time,
pero todavía en su casa o en su morada practican brujería.;but still in their house or in their dwelling place they practice witchcraft.
Practican brujería, practican todas estas cosas. Leen tarjetas de tarot, naciones div;They practice witchcraft, they practice all these things. They read tarot cards, div Nations
y todo eso. Ellos están acostumbrados a hacer eso, y luego vienen a la iglesia para pedir profecía.;and all that. They are used to doing that, and then they come to the church to ask for prophecy.
Dios ve todo eso, pero Dios no los bendice.;God sees all that, but God does not bless them.
Seguramente el espíritu santo les hablará y les dirá que se arrepientan, que estén en buena posición con Dios,;Surely the holy spirit will speak to them and tell them to repent, to be in good standing with God,
pero la persona no entiende. Así que tienes que alejarte de todo eso.;but the person does not understand. So you have to stay away from all that.
Tenga cuidado con las bebidas, con las pociones, que hay el agua de que no sé qué,;Be careful with the drinks, with the potions, that there is the water of I don't know what,
que la hierba de tal cosa, gente que dice ir a la montaña;that the herb of such thing, people saying go to the mountain
y traer una hierba especial que sirve para no saber qué,;and bring a special herb that serves for I don't know what,
pero antes de usarla, debes rodear la casa siete veces.;but that before you use it you must go around the house seven times.
No, no tienes que hacer todo eso. Esas son supersticiones, creencias, amuletos, cosas que son innecesarias.;No, you don't have to do all that. Those are superstitions, beliefs, amulets, things that are unnecessary.
No hagas eso, porque todo lo que quita la bendición de Dios.;Don't do that, because all that takes away God's blessing.
Todo lo que quita la bendición y vivirás enfermo, enfermo,;All that takes away the blessing and you will live sick, sick,
y no sanarás. Y la gente dice, voy a la iglesia, pido profecía;and you will not heal. And people say, I go to the church, I ask for prophecy
y Dios dice que va a curarme;and God says that he is going to heal me
y no me sana. ¿Pero por qué? Porque tienes esas cosas ahí encerradas en tu casa,;and he does not heal me. But why? Because you have those things put away there in your home,
tienes todas esas cosas. Olvídate de eso. Dios es espíritu;you have all those things. Forget about that. God is spirit
y ve, sabe y oye. Si simplemente lee la Biblia para aprender de Dios;and he sees, knows and hears. If you simply read the Bible to learn from God
y glorificar a Dios, eso es suficiente. Pero tienes que olvidarte de todo eso.;and to glorify God, that is enough. But you have to forget about all that.
¿Qué más, por ejemplo, hermano, si quieres ser más explícito,;What else, for example, brother, if you want to be more explicit,
para dar una explicación específica sobre algo que usted no está seguro de si algo es malo o bueno?;in order to give a specific explanation about something you are not sure whether something is bad or good?
y si hay gente que ama ver las ruinas, bueno, van;and if there are people who love to see the ruins, well, they go
y ver las ruinas porque están fascinados por eso. No, hermana, ya lo has aclarado.;and see the ruins because they are fascinated by that. No, sister, you already clarified it.
Fue específicamente sitios arqueológicos, tumbas históricas, pirámides, edificios que ya no se utilizan para nada hoy, que tal vez 2,;It was specifically archaeological sites, historical tombs, pyramids, buildings that are no longer used for anything today, that perhaps 2,
hace mil años, sí, pero hoy son ruinas y la gente va allí para que el turismo aprenda.;000 years ago, yes, but today they are ruins and people go there for tourism to learn.
Muchas gracias, hermana.;Thank you very much, sister.
