Si alguien se arrodilla ante una estatua o una pintura, entonces están fallando en ese sentido,;If someone kneels down before a statue or a painting, well then they are failing in that sense,
porque están abordando una estatua de un animal, de otro ser humano, o una paloma o pescado.;because they are addressing a statue of an animal, of another human being, or a dove or fish.
Hay una estatua, y dicen, bueno este es mi Dios que me hizo,;There's a statue, and they say, well this is my God who made me,
y se arrodillan ante ellos y los veneran;and they kneel down before them and they revere them
y honrarlos. Bueno, al hacerlo esa persona está fallando,;and honor them. Well, in doing so that person is failing,
porque no están honrando o llamando a un ser sobrenatural como es nuestro Dios.;because they are not honoring or calling upon a supernatural being as is our God.
Es un ser sobrenatural en espíritu. Él es espíritu,;He is a supernatural being in spirit. He is spirit,
y en espíritu es cómo lo buscamos. Llámalo como quieras llamarlo en tu idioma.;and in spirit is how we seek him. Call him whatever you want to call him in your language.
Llámalo Dios, el Creador, el omnipotente, el padre celestial, el Padre Eterno, el Señor, el maestro,;Call him God, the Creator, the omnipotent one, the heavenly father, the Eternal Father, the Lord, the teacher,
señor de señores o Rey de reyes. El Señor tiene muchos nombres,;the Lord of lords or the King of Kings. The Lord has many names,
y podemos usar cualquiera de esos nombres para llamarle, honrarle, dirigirnos a él,;and we can use any one of those names to call upon Him, honor him, address him,
y así no vamos a discutir con nadie sobre el asunto de Jehová.;and so we're not going to argue with with anyone on the matter of Jehovah.
Y por supuesto no discutiremos con esa persona y diremos, bueno, bueno, bueno, tal vez tengas razón,;And of course we won't argue with that person and say, well, okay, well maybe you're right,
pero de cualquier manera Dios todavía me ha entendido. Me ha oído.;but either way God still has understood me. He has heard me.
Aunque tal vez lo llame incorrectamente o lo declaro incorrectamente, él todavía me escucha;Though maybe I call him incorrectly or I pronounce it incorrectly, he still hears me
y me entiende. Él nos entiende, como cuando los seres humanos dan un apodo a una persona.;and understands me. He understands us, as when human beings give a nickname to a person.
Por ejemplo, la gente de Le a Nicholas lo llama Nick,;For example ex Le a Nicholas's people call him Nick,
y así la gente dice, bueno Nick la gente sabe que lo están llamando Nick,;and so people say, oh well Nick people know they're calling him Nick,
aunque su nombre no es Nick, es Nicholas, pero todavía lo entendió.;although his name is not Nick it's Nicholas, but he still understood.
Y Dios nos entiende porque estamos llamando al Señor en espíritu, y así nos comprenderá.;And God understands us because we are calling on the Lord in spirit, and so he will understand us.
Así que no te preocupes. Dios entiende cada lenguaje. Él entiende cada nombre que deseamos llamarlo,;So let's not worry. God understands every language. He understands every name that we wish to call him,
y el asunto es que buscamos al Señor con sinceridad;and the matter is is that we seek the Lord with sincerity
y que nos acercamos al Señor y siempre estamos vinculados al Señor con ese ser,;and that we draw closer to the Lord and we are always linked to the Lord with that being,
con ese ser sobrenatural. Y la mayoría de la gente dice, bueno él es ese ser sobrenatural;with that supernatural being. And most people say, well he is that supernatural being
y él existe, él es el que gobierna sobre nosotros, él gobierna el universo,;and he exists, he is the one who rules over us, he rules the universe,
gobierna toda fuerza de la naturaleza que controla y gobierna sobre el granizo de lluvia que controla las estaciones los vientos que gobiernan sobre eso.;he rules every force of nature who controls and rules over rain hail who controls the seasons the winds the Seas who rules over that.
Bueno, es un ser sobrenatural, un señor, un dios, como quieras llamarlo. Está en espíritu,;Well, it is a supernatural being, a lord, a god, however you want to call him. It is in spirit,
y él está gobernando sobre nosotros. Y no te preocupes, hermana, por estas cosas.;and he is ruling over us. And so do not worry, sister, about these things.
Presionamos hacia adelante, y Dios nos entiende. Sí, agregaron algunos votos,;We press onward, and God understands us. Yes, they added some vows,
y él entiende cuando le llamamos el Señor o Jehová o nuestro Dios el.;and he understands when we call him the Lord or Jehovah or our God the.
