y todo el mundo se escapa gritando, '¿Por qué? ' sigo, y me quedo donde estoy, porque confío en Dios.;and everyone runs away screaming, 'Why? ' I'm still, and I remain where I am, because I trust in God.
Confío en Dios. Si Dios me hubiera dicho: 'Morirás en un terremoto,;I trust in God. If God had said to me, 'You will die in an earthquake,
Bueno, entonces diré: 'Bueno, está bien, es mi turno de morir.';' well then I'll say, 'Well all right, it's my turn to die.'
Pero, como Dios no me ha dicho esto, entonces me quedo donde estoy, porque por qué debería ir;But, as God has not told me this, well then I remain where I am, because why should I go
¿y huir? Si me voy de donde estoy, una casa puede colapsar;and flee? If I leave from where I am, a house may collapse
y caer sobre mí. Así que ves, hay peligro en todas partes, pero tenemos que confiar en Dios.;and fall on me. So you see, there's danger everywhere, but we need to trust in God.
Quedamos donde estamos en el Señor. Ahora, si hay algo donde tienes que correr;We remain where we are in the Lord. Now, if there is something where you need to run
y huir y esconderse, bueno entonces usted necesita, pero hay cosas en las que usted no debe hacer eso o perder la confianza en Dios,;and flee and hide, well then you need to, but there are things in which you shouldn't do that or lose trust in God,
porque no hay nada que hacer, así que simplemente tienes que confiar en el Señor.;because there is nothing to do, so you simply have to trust in the Lord.
Esto es cuando, tal vez, usted puede ser desobediente de Dios, porque Dios ha dicho, 'Confía en mí, creer en mí,;This is when, perhaps, you may become disobedient of God, because God has said, 'Trust in me, believe in me,
clamadme, buscadme, haced esto y aquello;cry out to me, seek me, do this and that,'
y no he obedecido al Señor. Tal vez esto es lo que la hermana está diciendo.;and I have not obeyed the Lord. Perhaps, maybe this is what the sister is saying.
Sí, te vuelves desobediente en eso, porque no estás obedeciendo lo que el Señor te ha dicho.;Yes, you do become disobedient in that, because you're not obeying What the Lord Has Told You.
Ahora, el Señor puede decirle, '¿Por qué se siente amargo;Now, the Lord may tell you, 'Why do you feel bitter
¿Y están molestos por tu familia? Vives amargamente con tu familia, sufres pensando en tu familia,;and are upset about your family? You live bitterly about your family, you suffer thinking of your family,
quieren arreglar sus problemas pero no hagan eso. Vive felizmente,;want to fix their problems but don't do that. Live happily,
y ayudaré a resolver sus problemas. Ahora, si esa persona no escucha,;and I will help to resolve your problems.' Now, if that person doesn't listen,
pero cada vez que hay un problema familiar comienzan a llorar;but every time there's a family issue they begin to cry
y se alteran, no saben cómo solucionar el problema, bueno,;and become upset, they don't know how to fix the issue, well,
están desobedeciendo porque se han olvidado de confiar en Dios.;they're disobeying because they have forgotten to trust in God.
Así que, para nosotros obedecer a Dios, primero debemos entenderlo y comprenderlo,;So, for us obeying God, we must first need to understand and comprehend Him,
y luego escucha lo que nos está diciendo en esos momentos difíciles de la vida.;and then listen to what He is saying to us in those difficult moments in life.
Creemos en Dios. Confiemos en Dios, porque Él es el que nos levantará.;Let us believe in God. Let us trust in God, because He is the one that will lift us up.
Y una hermana, el doctor dijo que tenía un tumor, que tenía un bulto en su cuerpo,;And a sister, the doctor said that she had a tumor, that she had a lump in her body,
y dijeron que era cáncer. Ahora empezó a llorar todos los días.;and they said it was cancer. Now she began to cry every day.
Esta hermana lloraría, lloraría. Se sentía amarga, y estaba preocupada porque tenía este tumor,;This sister would cry, cry. She felt bitter, and she was worried because she had this tumor,
y era cáncer, y necesitaba hacer pruebas;and it was cancer, and she needed to have tests
y una biopsia para examinarla. Así que ese día sintió que estaba muriendo de terror;and a biopsy to examine her. So that day she felt she was dying of terror
y preocuparse, pensando que los médicos iban a confirmar que era cáncer.;and worry, thinking that the doctors were going to confirm it was cancer.
Así que le dije: "¿Qué te ha prometido Dios?;So I said to her, 'What has God promised you?
¿No te prometió Dios, y de lo que recuerdo, Dios te prometió que predicarías,;Didn't God promise you, and from what I remember, God promised you that you would preach,
usted predicaría a ciertas personas el evangelio en inglés? ' Y ella dijo, 'Oh sí, bueno eso es todo'?;you would preach to certain people the gospel in English? ' And she said, 'Oh yes, well that's it.'?
Así que dudas, lo dudas porque ahora estás en este estado.;So you doubt, you doubt this because now you're in this state.
¿Entonces es lo que Dios prometió no cumplir?;So is what God promised not going to be fulfilled?
Dios dijo: 'Irás a ese lugar y predicarás'?;God said, 'You will go to that place and preach.'?
El tiempo aún no ha llegado para que les predicaras en inglés, ¿así que dudas de Dios?;The time hasn't come yet for you to preach to them in English, so are you doubting God?
Así que Dios se contradice porque ahora estás muriendo de lo que te dijeron,;So God contradicts himself because you are now dying of what you were told,
y ahora piensas que eres una persona muerta porque tienes cáncer,;and you now think that you are a dead person because you have cancer,
y así la promesa que Dios te hizo, ¿no ves que esto necesita ser cumplido?;and so the promise God made you—don't you see that this needs to be fulfilled?
Necesitas llegar a ese punto que Dios dijo que llegarías donde estarías predicando.;You need to reach that point that God said you would reach where you would be preaching.
Y ella dijo: 'Oh sí, bueno no lo había entendido de esa manera.;And she said, 'Oh yes, well I hadn't understood it that way.
Me dejo llevar por mis preocupaciones. Y dije: 'Bueno, no te preocupes, ve a tu examen,;I'm letting myself be carried away by my worries.' And I said, 'Well, don't worry, go to your exam,
pero no te preocupes, porque la palabra de Dios necesita ser cumplida,;but do not worry, because God's word needs to be fulfilled,
y alcanzarás ese destino para predicar como Dios dijo que lo harías en inglés.";and you will reach that destination to preach as God said you would in English.'
Y al día siguiente tuvo su examen, y no había nada.;And then the next day she did have her exam, and there was nothing.
No había nada. Pero Dios dirá: 'Todo lo que haces no es confiar en mí.;There was nothing. But God will say, 'All you do is not trust in me.
Te hago promesas y las olvidas, no crees ni confías en ellas, las dudas;I make you promises and you forget them, you don't believe or trust in them, you doubt them.'
Eso, eso parece ser un mal general entre la iglesia, que como seres humanos intentamos;That, that seems to be a general evil among the church, that as human beings we try
y encontrar maneras de resolver las cosas y olvidamos a Dios.;and find ways to resolve things and we forget God.
Y por eso siempre reitero a los hermanos;And this is why I always reiterate to the brothers
y hermanas: debemos confiar y creer. Y confiar en que en ese momento de dificultad que estás enfrentando,;and sisters: we must trust and believe. And to trust is that in that moment of difficulty that you are facing,
en el momento de la dificultad donde alguien te va a disparar,;in the moment of difficulty where maybe someone's going to shoot you,
y usted dice, 'Bueno, Dios dijo que yo estaría viajando a tal;and you say, 'Well, God said that I would be traveling to such
y tal lugar, que estaría predicando, y en este momento estoy, sólo estoy recibiendo los dones espirituales,;and such place, that I would be preaching,' and in this moment I'm, I'm just receiving the spiritual gifts,
y esta persona me está apuntando un arma, a punto de matarme.;and this person is pointing a gun at me, about to kill me.
Bueno, no creo que esto me vaya a matar.;Well, I don't think this is going to kill me.
No lo es, porque si me disparan eso no va a funcionar ni me afectará, porque Dios dijo:,;It's not, because if they shoot me that's not going to work or affect me, because God said,
Le serviré, y primero tendré que hacerlo antes de morir;'I will serve him, and I will first need to do that before I die.'
Eso es lo que llamamos confiar en Dios. ¿Y cuántas veces ha ocurrido que las balas no son descargadas del arma?;That is what we call trusting in God. And how many times has it occurred that the bullets are not discharged from the gun?
Eso es lo que le pasó a algunos hermanos en un lugar, en un país donde estaban siendo perseguidos para tomar su vida,;That's what happened to some brothers in a place, in a country where they were being persecuted to take their life,
y cuando los atrapó y se pusieron cara hacia delante, les apuntaron rifles,;and when they caught them and they were laying down face forward, they pointed rifles at them,
y los otros que estaban allí fueron asesinados.;and the others who were there they were being killed.
Pero cuando llegaron al hermano de una iglesia, clamó a Dios,;But when they reached the brother of a church, he cried out to God,
y cuando fue a dispararle no fue liberado ni una sola bala.;and when he went to shoot at him not a single bullet was released.
Así que usted ve lo que Dios hizo, lo que un milagro Dios funcionó.;So you see what God did, what a miracle God worked.
Él protegió al hermano, porque no era su tiempo.;He protected the brother, because it was not his time.
Necesitaba seguir predicando la palabra de Dios, y así debemos confiar en Dios.;He needed to continue to preach God's word, and so we must trust in God.
Gracias.;Thank you.
